3925.2177,3952.1986,3924.0452,3952.1986,3968.2529,-1.0845,8853000400,1.43E+11
3968.2529,3972.5254,3932.5711,3946.6428,3960.2378,0.2024,8819066900,1.46E+11
3960.2378,3970.1115,3930.2108,3961.3427,3960.1803,0.0015,9825055400,1.57E+11
3960.1803,3998.0972,3944.5037,3974.7605,3963.6217,-0.0868,12267380300,1.94E+11
3963.6217,3979.6627,3935.9805,3942.9972,3924.8946,0.9867,11694334100,1.90E+11
3924.8946,3941.4833,3915.9048,3937.5918,3936.2539,-0.2886,10551464600,1.67E+11
3936.2539,3937.6909,3865.9875,3867.2587,3912.5772,0.6051,13985567500,2.15E+11
3912.5772,3921.7004,3880.4094,3880.4094,3867.032,1.1778,13291712500,2.02E+11
3867.032,3880.7444,3833.7164,3837.5135,3849.1465,0.4647,9585459000,1.51E+11
3849.1465,3859.6754,3768.2,3835.348,3822.769,0.69,12209347600,1.84E+11
3822.769,3842.8706,3793.7655,3808.0171,3796.9721,0.6794,9546273500,1.45E+11
3796.9721,3827.212,3787.0714,3826.3116,3829.7525,-0.8559,9484413500,1.39E+11
3829.7525,3857.4709,3826.5565,3851.9132,3839.3834,-0.2508,9550845000,1.42E+11
3839.3834,3839.3834,3782.2149,3789.1297,3808.0474,0.8229,8589946400,1.36E+11
3808.0474,3838.2314,3779.9967,3838.2314,3853.4551,-1.1784,10292188800,1.55E+11
3853.4551,3853.7984,3831.553,3845.4598,3839.4871,0.3638,10001311500,1.52E+11
3839.4871,3863.4521,3821.4201,3831.9232,3802.3806,0.9759,13200430100,2.04E+11
3802.3806,3807.3569,3774.5585,3777.7986,3797.3623,0.1322,9594796500,1.47E+11
3797.3623,3829.8009,3793.4402,3820.8506,3825.6991,-0.7407,10846198400,1.70E+11
3825.6991,3825.7599,3764.9838,3777.8343,3753.2566,1.9301,11063758500,1.71E+11
3753.2566,3769.8764,3740.1936,3751.7093,3769.1782,-0.4224,7905334300,1.20E+11
3769.1782,3824.7441,3758.9599,3794.8429,3792.8105,-0.6231,10244495600,1.62E+11
3792.8105,3801.7245,3785.3116,3798.4879,3780.3445,0.3298,10048503200,1.55E+11
3780.3445,3793.0023,3767.2924,3776.4171,3798.0214,-0.4654,11138951300,1.62E+11
3798.0214,3803.6286,3772.2054,3779.9076,3713.2183,2.2838,14277803000,2.08E+11
3713.2183,3738.8323,3698.9822,3721.4815,3734.5306,-0.5707,9982508300,1.50E+11
3734.5306,3734.5306,3652.3167,3656.3225,3675.0758,1.6178,11516820900,1.69E+11
3675.0758,3731.7799,3670.9653,3682.2966,3686.1551,-0.3006,11935262000,1.70E+11
3686.1551,3716.0707,3676.2024,3708.1404,3674.1108,0.3278,11145302500,1.62E+11
3674.1108,3690.6388,3637.5853,3657.4624,3710.0605,-0.969,12687667300,1.81E+11
3710.0605,3758.7827,3709.9213,3746.3914,3698.0472,0.3249,12406099500,1.86E+11
3698.0472,3736.2536,3681.2668,3692.6083,3722.5181,-0.6574,11231066500,1.69E+11
3722.5181,3732.6536,3685.9942,3711.4753,3625.1146,2.6869,15349595800,2.32E+11
3625.1146,3627.7592,3545.4524,3598.6548,3530.3058,2.6856,14310302100,2.09E+11
3530.3058,3585.8014,3523.7877,3542.6837,3653.2239,-3.3646,13710879000,1.98E+11
3653.2239,3663.9517,3588.7766,3629.5126,3589.0926,1.7868,13960300000,2.11E+11
3589.0926,3647.9874,3503.1866,3623.789,3636.2565,-1.297,18080740700,2.72E+11
3636.2565,3775.8506,3636.2565,3729.6853,3709.6822,-1.9793,15503754700,2.44E+11
3709.6822,3786.8908,3618.307,3739.7833,3727.8398,-0.4871,16624612900,2.51E+11
3727.8398,3899.8598,3720.5127,3899.8598,3895.3128,-4.2993,18596826000,2.83E+11
3895.3128,3937.1806,3765.1479,3771.0139,3950.9111,-1.4072,18829672200,2.80E+11
3950.9111,3987.4336,3926.2704,3976.1139,4028.4289,-1.9243,15706045800,2.33E+11
4028.4289,4091.2704,4028.3964,4090.9348,4082.7315,-1.3301,16165611100,2.45E+11
4082.7315,4093.0024,3954.7506,3975.2288,3997.1325,2.1415,19741640200,2.96E+11
3997.1325,4063.076,3995.1313,4063.076,4138.5072,-3.4161,20810203500,3.05E+11
4138.5072,4181.3102,4135.3901,4158.2021,4206.7251,-1.6216,17247571700,2.53E+11
4206.7251,4215.8513,4127.0386,4150.21,4115.0524,2.2277,23182311500,3.63E+11
4115.0524,4115.2618,4060.729,4078.4998,4091.3615,0.579,18242473000,2.82E+11
4091.3615,4147.6525,4067.9094,4125.1356,4069.6662,0.5331,21936977700,3.31E+11
4069.6662,4092.5394,3968.8435,3968.8435,3940.0488,3.2897,21931355900,3.17E+11
3940.0488,4031.1453,3928.0663,3988.7274,4084.8759,-3.5454,23027509300,3.30E+11
4084.8759,4110.5275,4067.4408,4084.0782,4073.0152,0.2912,18129098100,2.82E+11
4073.0152,4132.7817,4061.125,4070.0994,4123.8543,-1.2328,26109406100,3.66E+11
4123.8543,4126.7075,4020.9075,4066.302,4132.8388,-0.2174,24416783100,3.72E+11
4132.8388,4149.0102,4097.1753,4131.8364,4149.4903,-0.4013,21286930300,3.26E+11
4149.4903,4184.4379,4130.1677,4134.8747,4144.6561,0.1166,21721360400,3.27E+11
4144.6561,4148.5287,4055.8105,4062.8968,4051.3107,2.3041,21223262400,3.11E+11
4051.3107,4085.1704,4042.8451,4049.5862,4057.5108,-0.1528,16904644100,2.58E+11
4057.5108,4076.388,4027.7859,4069.8315,4077.4241,-0.4884,16323622000,2.43E+11
4077.4241,4077.4464,3999.6511,3999.6511,3987.7342,2.2491,18277896900,2.73E+11
3987.7342,4001.5627,3954.0233,3954.234,3959.9188,0.7024,14323980300,2.23E+11
3959.9188,3999.5495,3950.1422,3985.8757,3984.4325,-0.6152,14500184300,2.29E+11
3984.4325,3984.4325,3940.6667,3945.6663,3952.4643,0.8088,12671032100,2.01E+11
3952.4643,3970.5221,3915.7077,3926.4204,3916.0052,0.931,14344167400,2.19E+11
3916.0052,3920.1667,3861.0066,3872.3738,3899.8693,0.4138,14840696900,2.30E+11
3899.8693,3899.8837,3849.7127,3879.5531,3899.7751,0.0024,15173175900,2.38E+11
3899.7751,3914.915,3806.9601,3841.7537,3828.5272,1.861,17646223500,2.63E+11
3828.5272,3866.0108,3781.613,3801.099,3785.6376,1.133,17492552400,2.64E+11
3785.6376,3786.8629,3652.0035,3652.0035,3688.3578,2.6375,21393332800,2.98E+11
3688.3578,3732.1572,3639.9089,3639.9089,4003.9013,-7.8809,15755964700,2.43E+11
4003.9013,4103.5244,3972.3933,4093.3229,4131.9311,-3.0985,16035760300,2.50E+11
4131.9311,4141.1772,4046.4866,4093.8009,4114.3085,0.4283,12675876300,2.08E+11
4114.3085,4165.0203,4113.3251,4165.0203,4185.8304,-1.7087,13052750700,2.05E+11
4185.8304,4185.9629,4149.4879,4170.7365,4154.853,0.7456,12240914700,2.03E+11
4154.853,4177.0282,4141.6448,4162.1939,4149.0434,0.14,9872568200,1.67E+11
4149.0434,4175.2938,4142.1795,4174.8172,4166.7344,-0.4246,10026764200,1.56E+11
4166.7344,4193.8686,4150.8799,4186.881,4189.8862,-0.5526,10463313600,1.63E+11
4189.8862,4223.5078,4188.0809,4215.1578,4203.9883,-0.3354,12932078300,1.96E+11
4203.9883,4203.9883,4148.6007,4166.9254,4163.1849,0.9801,11969198200,2.00E+11
4163.1849,4180.9771,4148.4817,4177.5777,4164.3697,-0.0285,11303171900,1.78E+11
4164.3697,4165.6574,4143.592,4145.5345,4112.3172,1.2658,13688632400,2.00E+11
4112.3172,4149.813,4101.9801,4139.6315,4160.2274,-1.1516,16758585000,2.12E+11
4160.2274,4161.2504,4135.0972,4137.4019,4129.2954,0.7491,13948903100,1.96E+11
4129.2954,4170.6384,4102.3796,4120.5211,4144.9649,-0.378,17530995300,2.50E+11
4144.9649,4164.2989,4131.864,4161.2185,4152.2408,-0.1752,14282624400,2.15E+11
4152.2408,4172.6555,4121.3487,4121.3487,4096.5821,1.3587,18211677200,2.70E+11
4096.5821,4098.1444,4069.0086,4077.7519,4081.6334,0.3662,12326425800,1.73E+11
4081.6334,4083.6901,4001.4951,4015.5195,4022.0278,1.482,15597148800,2.17E+11
4022.0278,4066.7964,4019.7223,4029.2454,4025.9879,-0.0984,15092641100,1.95E+11
4025.9879,4025.9879,3993.5413,3993.6686,3990.8671,0.88,10886064000,1.41E+11
3990.8671,4000.5556,3976.3559,3988.6574,3992.9581,-0.0524,9493889000,1.32E+11
3992.9581,3994.5092,3963.6653,3971.56,3967.0962,0.6519,9598904500,1.22E+11
3967.0962,4032.1721,3964.3798,4014.6929,4017.2527,-1.2485,12281624600,1.62E+11
4017.2527,4046.7261,4014.9296,4032.1519,4027.1495,-0.2458,12126766200,1.58E+11
4027.1495,4038.5435,4014.8951,4034.6159,4032.7826,-0.1397,11790055800,1.53E+11
4032.7826,4057.64,4025.3433,4039.724,4041.7996,-0.2231,15135176400,1.98E+11
4041.7996,4067.1355,3984.5193,3987.7426,3987.5464,1.3606,20116293700,2.52E+11
3987.5464,3987.5866,3953.5126,3970.7092,3968.2211,0.487,14848667000,2.02E+11
3968.2211,3969.4568,3925.2757,3928.0044,3891.0242,1.984,14857134900,2.01E+11
3891.0242,3908.4537,3886.1188,3908.4537,3902.7492,-0.3004,8470833000,1.18E+11
3902.7492,3909.3854,3890.341,3907.1592,3900.3843,0.0606,9976548000,1.28E+11
3900.3843,3900.959,3882.0877,3886.444,3895.4468,0.1268,8626292800,1.21E+11
3895.4468,3911.9682,3885.2507,3909.5297,3902.3853,-0.1778,9535380600,1.31E+11
3902.3853,3902.3853,3878.7002,3885.0582,3879.3638,0.5934,7864888700,1.16E+11
3879.3638,3883.4031,3859.8223,3863.6086,3849.819,0.7674,8905119300,1.29E+11
3849.819,3852.9922,3831.0747,3841.6627,3851.0873,-0.0329,7968338500,1.10E+11
3851.0873,3851.1205,3811.6281,3829.212,3836.0589,0.3918,7361124000,1.09E+11
3836.0589,3854.7509,3829.3126,3835.5128,3828.6706,0.193,7741217300,1.10E+11
3828.6706,3861.6584,3804.8291,3857.1883,3862.3029,-0.8708,7414433100,1.16E+11
3862.3029,3887.6903,3852.0105,3877.9012,3875.6186,-0.3436,6523011900,87081788912
3875.6186,3889.9783,3862.7011,3883.429,3891.6533,-0.412,7643730500,1.07E+11
3891.6533,3899.1097,3869.5948,3893.4349,3878.2061,0.3467,11151353700,1.40E+11
3878.2061,3878.2507,3839.4201,3850.966,3849.9948,0.7328,10606628900,1.41E+11
3849.9948,3918.8385,3833.5033,3894.1742,3889.598,-1.0182,9104263900,1.47E+11
3889.598,3901.8262,3875.9682,3894.539,3907.8641,-0.4674,6913053800,1.04E+11
3907.8641,3943.2273,3901.9865,3940.1344,3947.0392,-0.9925,7681533300,1.18E+11
3947.0392,3947.0392,3902.3776,3904.0996,3907.9291,1.0008,8216102500,1.23E+11
3907.9291,3913.1029,3868.3166,3874.4405,3877.0892,0.7954,7664599300,1.07E+11
3877.0892,3915.1049,3877.0892,3908.4891,3905.857,-0.7365,8373091700,1.15E+11
3905.857,3916.9459,3895.1415,3905.9284,3899.9815,0.1507,8700844600,1.20E+11
3899.9815,3908.4196,3882.4314,3905.2831,3903.6888,-0.095,7674907800,1.12E+11
3903.6888,3914.8821,3877.7397,3905.9584,3902.9783,0.0182,7654306900,1.09E+11
3902.9783,3948.6186,3897.5504,3948.6186,3973.0107,-1.7627,9415562100,1.30E+11
3973.0107,4022.0362,3971.5726,4017.6742,3991.8749,-0.4726,9710694800,1.39E+11
3991.8749,4005.3829,3975.5475,3984.5529,3984.8816,0.1755,8725489800,1.18E+11
3984.8816,4007.5012,3973.7762,4006.327,4002.8128,-0.448,9731295200,1.40E+11
4002.8128,4030.6381,3970.8664,3982.1155,3978.1216,0.6207,11291188000,1.63E+11
3978.1216,3985.3573,3964.0052,3964.0052,3952.3872,0.6511,10419385500,1.54E+11
3952.3872,3956.0797,3876.4164,3883.8084,3886.7519,1.6887,10068961200,1.51E+11
3886.7519,3907.1505,3878.8757,3906.8593,3891.2255,-0.115,8671453900,1.35E+11
3891.2255,3908.0999,3883.4468,3904.7172,3910.226,-0.4859,7787292300,1.23E+11
3910.226,3932.3745,3910.226,3929.7077,3926.585,-0.4166,8225707500,1.40E+11
3926.585,3927.7959,3897.8175,3904.9824,3896.7923,0.7645,9740602000,1.51E+11
3896.7923,3899.7223,3849.0337,3871.7687,3870.6678,0.6749,7745362000,1.27E+11
3870.6678,3890.1955,3852.5828,3877.9239,3871.0848,-0.0108,7133457500,1.05E+11
3871.0848,3901.4243,3862.1965,3892.6766,3895.8809,-0.6365,7019862500,99733598353
3895.8809,3897.4352,3870.5486,3896.3149,3880.8398,0.3876,6891856600,1.03E+11
3880.8398,3884.7447,3856.0374,3865.3436,3869.3777,0.2962,7418291800,1.11E+11
3869.3777,3940.5409,3864.9652,3935.4199,3925.2216,-1.4227,8232114000,1.22E+11
3925.2216,3935.8123,3913.9173,3929.386,3922.6854,0.0647,6486374500,99991850409
3922.6854,3964.0456,3919.0169,3939.276,3936.2498,-0.3446,8322970700,1.29E+11
3936.2498,3953.1645,3928.151,3953.1645,3953.2411,-0.4298,8527394900,1.25E+11
3953.2411,3983.8117,3934.7325,3944.8593,3911.7253,1.0613,12239361100,1.68E+11
3911.7253,3922.3694,3868.8417,3885.5198,3874.6391,0.9572,9341257700,1.40E+11
3874.6391,3877.142,3829.4328,3838.4865,3843.2392,0.817,7922269400,1.27E+11
3843.2392,3845.3403,3805.0671,3822.6068,3837.6791,0.1449,7585451200,1.12E+11
3837.6791,3861.6429,3818.5894,3818.5894,3814.5282,0.6069,7665786000,1.18E+11
3814.5282,3857.2319,3813.5491,3842.0741,3852.6534,-0.9896,6593131300,1.00E+11
3852.6534,3859.5003,3832.2466,3843.4584,3841.1388,0.2998,7400394700,1.09E+11
3841.1388,3890.7452,3840.2472,3884.7022,3870.9837,-0.771,10269830100,1.51E+11
3870.9837,3889.839,3867.2277,3887.5548,3901.0758,-0.7714,8952083500,1.33E+11
3901.0758,3927.0115,3886.1404,3895.8661,3890.6616,0.2677,8778323000,1.42E+11
3890.6616,3925.1858,3868.214,3925.1858,3935.6511,-1.1431,9403622500,1.39E+11
3935.6511,3942.224,3921.4124,3933.4594,3924.3823,0.2871,10345595500,1.53E+11
3924.3823,3924.3823,3897.0666,3923.9631,3910.0837,0.3657,8598423800,1.27E+11
3910.0837,3923.1462,3902.5109,3902.9947,3891.2208,0.4848,8205615200,1.30E+11
3891.2208,3947.1577,3879.4852,3947.1577,3957.7154,-1.6801,11369431700,1.55E+11
3957.7154,3982.204,3943.3734,3981.3616,3972.3799,-0.3692,11025980500,1.55E+11
3972.3799,3975.9311,3933.4366,3944.6917,3930.0999,1.0758,11024127300,1.57E+11
3930.0999,3971.2237,3922.9531,3969.6757,3959.265,-0.7366,13159487500,1.90E+11
3959.265,3976.9225,3938.7441,3976.8697,3972.9484,-0.3444,13088938600,1.84E+11
3972.9484,3985.239,3954.8755,3980.9577,3948.5075,0.619,14680975400,2.10E+11
3948.5075,3948.5397,3922.3361,3946.6854,3925.323,0.5906,12188237600,1.82E+11
3925.323,3970.0038,3909.2087,3909.2087,3886.0012,1.0119,18165623100,2.45E+11
3886.0012,3886.0012,3846.4215,3848.6483,3853.6106,0.8405,12662861500,1.77E+11
3853.6106,3856.6813,3833.7571,3852.5794,3848.3198,0.1375,9771463100,1.46E+11
3848.3198,3855.7768,3799.8166,3803.689,3799.5863,1.2826,11028934900,1.65E+11
3799.5863,3828.9698,3778.9189,3816.678,3790.1867,0.248,9669515000,1.52E+11
3790.1867,3808.5954,3774.3968,3805.494,3802.5844,-0.326,8408338700,1.26E+11
3802.5844,3822.5883,3790.1384,3818.8125,3816.9459,-0.3763,8875081200,1.38E+11
3816.9459,3848.2358,3790.873,3791.4587,3765.9105,1.3552,12473147800,1.82E+11
3765.9105,3778.8665,3753.1646,3756.3618,3820.8638,-1.4382,9385926900,1.42E+11
3820.8638,3829.3607,3788.0345,3796.8821,3793.5061,0.7212,8795458300,1.38E+11
3793.5061,3797.329,3771.2048,3793.8552,3781.7579,0.3107,8580779200,1.21E+11
3781.7579,3792.5955,3775.4474,3778.3091,3787.7324,-0.1577,8229988000,1.22E+11
3787.7324,3799.8977,3778.7306,3786.026,3791.0946,-0.0887,10860208800,1.49E+11
3791.0946,3791.0946,3720.6894,3736.0344,3710.5386,2.171,13932701300,1.95E+11
3710.5386,3738.0964,3687.0751,3697.9407,3694.0006,0.4477,8831916900,1.33E+11
3694.0006,3694.2985,3612.1108,3618.0092,3682.4015,0.315,8859883200,1.19E+11
3682.4015,3717.5579,3680.6086,3712.0657,3665.7515,0.4542,9120259000,1.28E+11
3665.7515,3686.4302,3658.0126,3675.5868,3699.1047,-0.9017,7650030200,1.04E+11
3699.1047,3699.1047,3643.3161,3647.8661,3633.5296,1.8047,8208305600,1.21E+11
3633.5296,3689.1774,3628.1163,3686.7493,3669.2936,-0.9747,8529558000,1.16E+11
3669.2936,3675.4603,3646.9386,3651.3571,3621.431,1.3216,8845770700,1.15E+11
3621.431,3659.0778,3621.431,3654.6323,3636.3289,-0.4097,8423871600,1.09E+11
3636.3289,3649.8953,3575.8626,3609.1118,3675.6884,-1.0708,12983387100,1.67E+11
3675.6884,3739.5031,3675.6884,3724.4097,3747.4379,-1.9146,10132598100,1.33E+11
3747.4379,3754.5326,3720.0584,3729.1309,3803.4694,-1.4732,10833589700,1.42E+11
3803.4694,3831.2641,3791.546,3819.3242,3835.3589,-0.8315,8411418000,1.18E+11
3835.3589,3856.745,3830.0914,3856.745,3870.3176,-0.9033,8215115500,1.11E+11
3870.3176,3890.7298,3861.5698,3861.5698,3854.2704,0.4163,9412395500,1.20E+11
3854.2704,3862.7467,3842.426,3857.9394,3858.5688,-0.1114,8481437000,1.12E+11
3858.5688,3863.5878,3832.5223,3835.2281,3851.0665,0.1948,8325930000,1.11E+11
3851.0665,3851.0665,3812.9532,3821.3898,3819.8325,0.8177,9374041700,1.26E+11
3819.8325,3840.0579,3803.5738,3803.5867,3789.9135,0.7894,9094068400,1.30E+11
3789.9135,3792.9647,3768.7614,3783.5411,3781.6832,0.2176,7131334600,1.04E+11
3781.6832,3816.5387,3765.4428,3813.5022,3807.9551,-0.6899,9210137700,1.18E+11
3807.9551,3828.1514,3787.5079,3787.5079,3768.4019,1.0496,8808614900,1.18E+11
3768.4019,3793.3916,3767.9958,3793.1893,3804.6384,-0.9524,8749644500,1.12E+11
3804.6384,3820.2713,3787.8973,3800.1064,3806.8449,-0.058,9518388500,1.17E+11
3806.8449,3828.3256,3799.8665,3819.2474,3824.1878,-0.4535,8073095200,1.08E+11
3824.1878,3844.8683,3745.8549,3792.6409,3808.7311,0.4058,10120522200,1.42E+11
3808.7311,3820.2354,3774.5224,3783.0733,3785.221,0.6211,7546596700,1.07E+11
3785.221,3830.7387,3774.4137,3806.1855,3786.739,-0.0401,7531196500,1.14E+11
3786.739,3810.396,3774.2304,3807.9497,3793.1297,-0.1685,7283394800,1.01E+11
3793.1297,3811.0993,3774.7641,3798.0954,3802.7897,-0.254,7484273200,1.13E+11
3802.7897,3875.7547,3775.0259,3875.7547,3893.2025,-2.3223,10953908600,1.47E+11
3893.2025,3900.3095,3857.928,3875.3736,3873.1019,0.519,7400652700,1.16E+11
3873.1019,3906.8894,3854.693,3895.1978,3893.5341,-0.5248,9934225600,1.43E+11
3893.5341,3927.4365,3878.8405,3927.4365,3937.1691,-1.1083,11199260300,1.63E+11
3937.1691,3942.4257,3918.9378,3931.0486,3935.8116,0.0345,13186349600,1.74E+11
3935.8116,3936.668,3886.909,3899.3313,3825.5873,2.8812,15837034000,2.17E+11
3825.5873,3835.2326,3803.0546,3832.0599,3834.8172,-0.2407,8476613900,1.17E+11
3834.8172,3854.0801,3805.8328,3807.5376,3794.331,1.067,10531635800,1.56E+11
3794.331,3809.758,3771.7164,3779.5125,3801.3098,-0.1836,8182028300,1.12E+11
3801.3098,3838.0578,3755.0099,3837.4259,3841.2659,-1.0402,12407591200,1.69E+11
3841.2659,3853.5452,3819.7692,3836.3051,3833.9383,0.1911,10008462100,1.44E+11
3833.9383,3856.0856,3817.3068,3832.7321,3828.5183,0.1416,15363515500,2.00E+11
3828.5183,3845.7912,3717.1857,3718.9416,3715.9381,3.0297,16887207300,2.28E+11
3715.9381,3771.347,3715.1331,3761.3381,3667.6185,1.3175,12559571500,1.73E+11
3667.6185,3675.6452,3638.78,3661.1299,3654.8248,0.35,7069226600,89472839848
3654.8248,3683.7743,3645.4982,3654.4433,3654.8799,-0.0015,7297667800,93092581298
3654.8799,3709.6521,3650.9096,3690.4763,3685.3933,-0.828,10181700400,1.17E+11
3685.3933,3697.5917,3654.2742,3689.5834,3691.0957,-0.1545,9633171800,1.10E+11
3691.0957,3711.8793,3683.9394,3706.8635,3719.2759,-0.7577,11917885300,1.32E+11
3719.2759,3723.1419,3617.5239,3617.5239,3610.7435,3.0058,14348280600,1.81E+11
3610.7435,3623.7301,3568.2787,3578.0084,3564.6778,1.2923,9237506100,1.17E+11
3564.6778,3601.0356,3557.0167,3601.0356,3597.105,-0.9015,8553440300,1.04E+11
3597.105,3634.4536,3593.9515,3627.7947,3598.4666,-0.0378,8864202000,1.15E+11
3598.4666,3636.128,3584.4612,3632.5602,3632.0127,-0.9236,8709709400,1.09E+11
3632.0127,3672.8136,3613.1274,3640.6126,3629.7893,0.0613,10072318000,1.24E+11
3629.7893,3668.1796,3627.5448,3640.9963,3641.1833,-0.3129,8922226700,1.08E+11
3641.1833,3650.9718,3612.6248,3648.8495,3663.909,-0.6203,9420256100,1.13E+11
3663.909,3693.2273,3637.3481,3642.5415,3672.2605,-0.2274,9335544100,1.20E+11
3672.2605,3683.2306,3627.7878,3633.0182,3637.1971,0.964,11788624000,1.49E+11
3637.1971,3648.0267,3556.2567,3592.6027,3593.9139,1.2043,10883087100,1.33E+11
3593.9139,3623.3904,3580.7853,3584.9016,3583.9646,0.2776,8093404800,1.01E+11
3583.9646,3631.4743,3578.1129,3629.5284,3649.3796,-1.7925,9989778100,1.26E+11
3649.3796,3679.2727,3634.7479,3663.1533,3666.7762,-0.4744,9834612800,1.22E+11
3666.7762,3690.0884,3610.6817,3619.4369,3617.7924,1.354,11102292000,1.33E+11
3617.7924,3644.5,3583.8324,3635.7357,3648.7609,-0.8487,10896347700,1.34E+11
3648.7609,3745.3555,3637.5826,3744.8751,3743.9635,-2.5428,12845324500,1.54E+11
3743.9635,3745.1405,3707.9032,3720.039,3727.0923,0.4527,11625827400,1.40E+11
3727.0923,3741.0406,3674.9931,3674.9931,3645.1503,2.248,11016176900,1.53E+11
3645.1503,3683.2619,3630.4388,3630.4388,3668.7255,-0.6426,10231346000,1.35E+11
3668.7255,3702.9012,3658.0004,3675.7597,3730.4513,-1.6546,10339186000,1.35E+11
3730.4513,3732.9238,3589.2906,3643.0557,3599.7001,3.6323,14800384700,1.95E+11
3599.7001,3656.8966,3584.8227,3637.346,3667.4574,-1.8475,10103739400,1.42E+11
3667.4574,3722.9325,3642.4981,3648.5489,3720.6684,-1.4301,11286735500,1.45E+11
3720.6684,3738.1767,3671.8341,3702.2656,3684.6168,0.9784,13284765400,1.84E+11
3684.6168,3791.6119,3647.1405,3775.0765,3913.211,-5.8416,19747288200,2.54E+11
3913.211,3923.1082,3885.147,3887.1799,3900.3339,0.3302,11623337600,1.62E+11
3900.3339,3953.2288,3875.452,3896.5824,3889.2748,0.2843,15387092700,2.04E+11
3889.2748,3943.8331,3887.2525,3921.8909,3941.816,-1.3329,14200806800,1.87E+11
3941.816,4022.5631,3938.3251,4013.6027,4030.0887,-2.1903,15972207100,1.98E+11
4030.0887,4044.3375,3967.8058,4033.6292,4019.0053,0.2758,14549869500,1.86E+11
4019.0053,4061.0858,4005.2832,4021.6277,4025.6109,-0.1641,15561165000,2.04E+11
4025.6109,4126.0907,4015.4748,4125.9717,4120.6078,-2.3054,18935374500,2.44E+11
4120.6078,4120.6356,4046.2042,4076.2953,4072.0753,1.1918,15079491000,1.95E+11
4072.0753,4094.0533,4056.2356,4085.1148,4087.2398,-0.371,14656212300,1.88E+11
4087.2398,4106.6158,4057.5032,4080.7172,4085.7891,0.0355,18036711700,2.29E+11
4085.7891,4085.7891,3943.4879,3958.0963,3975.5244,2.7736,20204196600,2.51E+11
3975.5244,4085.3882,3974.2264,4056.4919,3988.6168,-0.3282,18264557100,2.36E+11
3988.6168,4006.9335,3961.464,3986.7822,3997.5778,-0.2242,13586211800,1.79E+11
3997.5778,4097.1249,3990.239,4083.4618,4085.847,-2.1604,16904964100,2.36E+11
4085.847,4115.378,4035.4741,4062.4425,4075.4301,0.2556,19468761300,2.78E+11
4075.4301,4084.243,4038.2825,4063.8139,4057.2286,0.4486,18295680800,2.43E+11
4057.2286,4122.6034,4017.4887,4097.1027,4062.2309,-0.1231,26750557600,3.25E+11
4062.2309,4072.1138,4021.7055,4039.7415,4022.1566,0.9963,26041093900,3.14E+11
4022.1566,4026.4972,3939.7837,3947.8697,3971.2852,1.281,23191736800,2.85E+11
3971.2852,3988.0975,3956.5059,3986.3443,3973.928,-0.0665,22600034100,2.82E+11
3973.928,3982.9091,3901.1698,3901.1698,3872.3412,2.6234,27138270400,3.41E+11
